date_time,WS_10_mean,WS_10_min,WS_10_max,WS_10_stdv,WS_20_mean,WS_20_min,WS_20_max,WS_20_stdv,WS_40a_mean,WS_40a_min,WS_40a_max,WS_40a_stdv,WS_60_mean,WS_60_min,WS_60_max,WS_60_stdv,WD_20_mean,WD_20_min,WD_20_max,WD_20_stdv,WD_60_mean,WD_60_min,WD_60_max,WD_60_stdv,Tair_mean,Tair_min,Tair_max,Tair_stdv,Tgrad_mean,Tgrad_min,Tgrad_max,Tgrad_stdv,Pbaro_mean,Pbaro_min,Pbaro_max,Pbaro_stdv,RH_mean,RH_min,RH_max,RH_stdv
2021-03-20 07:10:00,-0.12097210128913406,-0.06552000000000778,-0.19477721362799563,-0.020959834254143585,-0.15400592633517526,-0.090352771639046,-0.20858639410681676,-0.01851702025782702,-0.1796852081031308,-0.1524883609576449,-0.21535982320442437,-0.015736631675874743,-0.18922108287292438,-0.1547486869245017,-0.22317465561695485,-0.020387639042357197,0.019502741054881412,0.013801967940588434,0.024395237085674815,0.001334525352472915,0.017730551732118478,0.012381064539888804,0.018783903899247712,0.00011589082660273697,-0.13232154696132792,-0.13007361878452692,-0.14207665745856682,-0.0030101616022099424,-0.010904530386740201,-0.000551629834254147,-0.020837513812154713,-0.005328232044198901,0.060549723756819274,0.06531077348057579,0.05668232044205524,-0.0016674171270718201,0.22559963167587582,0.23846778775322436,0.21296706491712528,-0.006235497697974225
2021-03-20 08:10:00,-0.12667610128913406,-0.0903280000000078,-0.14516121362799567,-0.013463834254143584,-0.15151792633517525,-0.11517677163904601,-0.18376239410681677,-0.013653020257827012,-0.17016520810313082,-0.1524883609576449,-0.19056782320442436,3.936832412525071e-05,-0.19367708287292437,-0.2042926869245017,-0.1984066556169548,0.0035403609576427986,0.0005135587931831153,-0.003930577259673988,-0.00045825146272445496,-0.00028932898358261075,-0.00014161980830351695,0.0026072207287205986,0.0014702377194639382,-0.0014186026517506755,-0.12632154696132794,-0.12167361878452698,-0.13007665745856678,-0.0021701616022099424,-0.0131845303867402,-0.013391629834254145,-0.020837513812154713,-0.001548232044198901,0.07854972375682337,0.08331077348057306,0.07468232044205933,-0.00133141712707182,0.22559963167587582,0.23846778775322436,0.21296706491712528,-0.006222497697974226
2021-03-20 09:10:00,-0.17068410128913405,-0.11513600000000779,-0.24439321362799563,-0.020463834254143585,-0.22400592633517527,-0.164824771639046,-0.25822639410681675,-0.022445020257827013,-0.2714772081031308,-0.2268643609576449,-0.31453582320442436,-0.014192631675874746,-0.3007810828729244,-0.2538286869245017,-0.34702265561695483,-0.0204836390423572,0.020759378116317357,0.0026318607278247087,0.028584027290461195,0.0020326570532706477,0.018009804412437554,0.011403680158771969,0.027440736989139618,0.0021167362810890354,-0.09932154696132788,-0.101273618784527,-0.10127665745856675,-0.0010361616022099424,-0.018764530386740204,-0.01765162983425414,-0.020837513812154713,0.00037176795580109914,0.09654972375682064,0.10131077348057033,0.09868232044205796,-0.00077941712707182,0.22559963167587582,0.23846778775322436,0.21296706491712528,-0.006180497697974225
2021-03-20 10:10:00,-0.016772101289134086,-0.01589600000000779,0.02849478637200434,0.01844016574585642,-0.007453926335175254,-0.04070477163904599,0.03964560589318324,0.012506979742172986,-0.013965208103130778,-0.1028963609576449,0.03257617679557555,0.016551368324125255,-0.03218108287292438,-0.1547486869245017,0.04928934438304523,0.0216683609576428,0.04156370280008979,0.01743225278473659,0.045897693470244964,0.0021443581253982845,0.03727823935445496,0.02355117175265253,0.035957943738871914,3.351128590860397e-05,-0.1341215469613279,-0.136073618784527,-0.13187665745856683,0.0008538383977900571,-0.0207445303867402,-0.01765162983425414,-0.020837513812154713,0.00025176795580109904,0.13854972375682337,0.1373107734805717,0.14068232044205387,-0.00025741712707182005,0.22559963167587582,0.2394677877532243,0.21296706491712528,-0.0061874976979742246
2021-03-20 11:10:00,0.06385189871086595,-0.01589600000000779,0.07811078637200432,0.011536165745856418,0.056098073664824714,0.033759228360953984,0.08929360589318322,0.023674979742172992,0.08917879189686914,0.02107163904235513,0.08216817679557564,0.012927368324125253,0.08423491712707566,-0.055676686924501693,0.0740573443830452,0.0128043609576428,0.021736762497434194,0.018688889846172535,0.042407034966256314,0.0013484879864888689,0.018987188793554353,0.016011349384037032,0.02241418874339594,-0.0010695368013518103,-0.15152154696132794,-0.14867361878452695,-0.15467665745856676,-0.0010901616022099424,-0.04072453038674019,-0.03481162983425415,-0.037937513812154704,7.17679558010989e-05,0.14454972375682473,0.14331077348057306,0.14068232044205387,-0.0006714171270718199,0.22559963167587582,0.23846778775322436,0.21296706491712528,-0.006183497697974225
2021-03-20 12:10:00,0.0633558987108659,-0.040704000000007776,0.10291878637200434,0.027368165745856415,0.049642073664824767,-0.015888771639045986,0.06446960589318323,0.021394979742172995,0.03215479189686924,-0.0037203609576448573,0.05737617679557559,0.018087368324125254,0.006458917127075595,-0.055676686924501693,0.02452134438304512,0.014292360957642804,0.04561286666471663,0.007379156293249239,0.06991342397768695,0.004769333320397753,0.04076889785844361,0.025226687834567087,0.05061870945562429,0.004695634783835858,-0.04772154696132791,-0.054473618784526924,-0.0484766574585668,0.00046383839779005757,-0.0446845303867402,-0.04759162983425415,-0.04225751381215471,-0.0008882320441989003,0.15054972375681927,0.14931077348057442,0.1526823204420566,-0.00024541712707182013,0.03459963167587588,0.013167787753224332,0.07096706491712525,0.012703502302025776
2021-03-20 13:10:00,0.03259589871086597,0.008911999999992233,0.05330278637200443,0.01015216574585642,0.030282073664824764,-0.015888771639045986,0.03964560589318324,0.015434979742172993,-0.0060292081031307985,-0.05331236095764488,0.007784176795575633,0.01704736832412525,-0.043077082872924354,-0.12998068692450168,-0.04979065561695507,0.017412360957642807,0.048545019808067094,0.0309760077802126,0.05776593238380638,0.002591162413908832,0.04439918270259185,0.03360426824413988,0.054248994299772486,0.0014325672143072577,-0.06272154696132791,-0.07307361878452695,-0.05267665745856682,0.0034338383977900577,-0.03946453038674019,-0.03691162983425414,-0.04225751381215471,-0.0008882320441989003,0.162549723756822,0.1673107734805717,0.16468232044205933,-0.00121741712707182,0.10959963167587589,0.10146778775322432,0.12196706491712533,0.004983502302025774
2021-03-20 14:10:00,-0.06530010128913404,-0.040704000000007776,-0.02112121362799563,0.019032165745856408,-0.07298192633517524,-0.11517677163904601,0.014821605893183262,0.034202979742172984,-0.0734692081031308,-0.17728036095764488,0.007784176795575633,0.04585536832412526,-0.09707708287292441,-0.1795166869245017,-0.04979065561695507,0.038268360957642814,0.0344427594519529,0.01338308892010975,0.057347053363327766,0.004015351083536205,0.032810196469349434,0.023690798092812066,0.04098449198461562,0.00178023680130453,-0.060321546961327854,-0.0604736187845269,-0.06467665745856678,0.00018783839779005717,-0.04978453038674019,-0.05191162983425414,-0.046517513812154715,0.0005517679558010993,0.15054972375681927,0.1553107734805758,0.1526823204420566,-0.00100741712707182,0.06059963167587583,0.04946778775322429,0.07196706491712533,0.006273502302025774
2021-03-20 15:10:00,0.0018358987108659619,-0.040704000000007776,0.10291878637200434,0.01749616574585642,-0.021349926335175268,-0.11517677163904601,0.03964560589318324,0.02417897974217299,-0.042725208103130755,-0.12768836095764488,0.007784176795575633,0.019623368324125253,-0.06438108287292436,-0.12998068692450168,-0.04979065561695507,0.014636360957642803,0.04631099836551439,0.02050403226824663,0.06237360160907141,0.005648979263402898,0.04188590857971995,0.024249303453450288,0.05634338940216569,0.004542045809660358,-0.002721546961327803,-0.003473618784526948,-0.0016766574585667371,-0.0001241616022099426,-0.0607645303867402,-0.06895162983425414,-0.046517513812154715,0.0070917679558010985,0.15054972375681927,0.14931077348057442,0.1526823204420566,-0.00024541712707182013,-0.10320036832412413,-0.10863221224677574,-0.07693293508287467,0.006923502302025776
2021-03-20 16:10:00,-0.06232410128913408,-0.0903280000000078,-0.04592921362799565,0.011640165745856424,-0.08290992633517526,-0.11517677163904601,-0.03482639410681678,0.019114979742172994,-0.1106612081031308,-0.20207236095764491,-0.11618382320442436,0.020567368324125253,-0.14017308287292438,-0.2538286869245017,-0.12409465561695485,0.011068360957642805,0.03137097996844286,0.01463972598154566,0.047712835892319026,0.002688900852020513,0.029459164305520317,0.016709481084834794,0.04433552414844471,0.00181095459613963,0.0032784530386720688,0.004326381215472992,0.004923342541433229,-8.816160220994239e-05,-0.04252453038674019,-0.04117162983425414,-0.044357513812154706,-0.0010082320441989004,0.162549723756822,0.1673107734805717,0.16468232044205933,-0.0010194171270718198,-0.061100368324124195,-0.06983221224677578,-0.05923293508287472,0.0007035023020257747
