date_time,WS_20mean_x,WS_20mean_y,WS_10mean_x,WS_10mean_y,WS_40mean_x,WS_40mean_y,WS_60mean_x,WS_60mean_y,Tair_mean,Pbaro_mean
2022-01-01 00:10:00,0.21032399842716398,-0.932353646347788,0.1774821776851314,-0.7493850660775919,0.2671574211666436,-1.0701719426186855,0.28442031310079374,-1.1605382178198724,-0.4495360169491571,-0.011101694915168991
2022-01-01 01:10:00,0.10412728668312064,-0.7518293374134368,0.09228043817611975,-0.5940292656400301,0.18876791260232517,-0.9515277533549007,0.20591271296338773,-1.1020010693714393,-0.4995360169491571,-0.03110169491517354
2022-01-01 02:10:00,0.322119624737821,-0.8660897243217124,0.26771207630907917,-0.6977245632381499,0.4972158932573765,-1.040094600861272,0.5540367696724755,-1.1679799554276198,-0.40553601694915714,-0.07110169491517127
2022-01-01 03:10:00,0.38417181708184456,-0.7432513456931714,0.3184537663013577,-0.6003723785313889,0.5175732132273437,-0.8789910381439011,0.5695639701962548,-0.9722633244867818,-0.4175360169491571,-0.13110169491517354
2022-01-01 04:10:00,0.3937230390798872,-0.9244503292106233,0.3200036164711963,-0.7314201135429159,0.5346801899907968,-1.1032419233994577,0.5838396776847249,-1.2134176665305534,-0.3425360169491571,-0.20110169491516672
2022-01-01 05:10:00,0.5141938806688112,-0.8748852704318898,0.42265368863380337,-0.7053512075099588,0.5737896271721294,-1.0232771565928727,0.5996616835103995,-1.0779030768838644,-0.3335360169491571,-0.18110169491517356
2022-01-01 06:10:00,0.3732257921945017,-0.8118609133561767,0.30555054745787014,-0.6466379563994428,0.40566392532378226,-0.9738782464916746,0.4204230884365783,-1.0182585020448953,-0.2835360169491571,-0.12110169491517127
2022-01-01 07:10:00,0.2453540138825277,-0.8478536834886958,0.22261420451466477,-0.7594788140539691,0.2893646865970357,-0.9209492231383859,0.30186256969686176,-0.9713393241982671,-0.18753601694915717,-0.061101694915168994
2022-01-01 08:10:00,0.00032461518771793597,-1.1236969412191538,0.0023071799238691183,-0.9604125058299119,0.04820253805994762,-1.3018476939451373,0.04671959886458282,-1.4034561806964598,-0.4595360169491571,0.05889830508483556
2022-01-01 09:10:00,-0.14695321017246546,-1.3801816317254956,-0.12959174974864807,-1.202956712405336,-0.10845812236344704,-1.5444693526420867,-0.11593454186273698,-1.6288781738582878,-0.4705360169491572,0.138898305084831
2022-01-01 10:10:00,0.03357301569647563,-1.0061033664073642,0.02934599990801461,-0.8777841096528033,0.055316444416302395,-1.1128145471105273,0.05654578225164658,-1.1713464102350497,-0.4985360169491571,0.17889830508482873
2022-01-01 11:10:00,0.11331426004616713,-1.2296445941287382,0.10023016648369594,-1.0710771225052955,0.19356275739564066,-1.3360617454500245,0.20035009247899793,-1.3907007812038485,-0.5195360169491572,0.22889830508482875
2022-01-01 12:10:00,-0.012921069353202141,-1.1014152255456624,-0.010185358084109353,-0.9488650658106933,0.021452164241922502,-1.221161034123947,0.022963335017182132,-1.2665566017785348,-0.33153601694915713,0.238898305084831
2022-01-01 13:10:00,0.050885608209069955,-1.1125728334543001,0.044307104841017735,-0.9796734476008009,0.10433458737019655,-1.2391601515743367,0.10818990867773504,-1.2853067552909454,-0.30953601694915706,0.2688983050848265
2022-01-01 14:10:00,-0.20204654925056934,-1.1691044835861406,-0.19080489954156843,-1.0557630586443907,-0.17006992964431,-1.2832375504956994,-0.1683239223470203,-1.3103591218176343,-0.24153601694915708,0.18889830508483102
2022-01-01 15:10:00,-0.19801807482482126,-1.352582981719303,-0.18028692021934953,-1.1996830906830116,-0.17924609700113958,-1.477588231051679,-0.1790530435059728,-1.5124381439196737,-0.20253601694915702,0.1988983050848333
2022-01-01 16:10:00,-0.27829796498284093,-1.307155320875978,-0.24361813085224734,-1.1329002415506302,-0.2644640364367598,-1.4846965976424156,-0.2741925441691654,-1.5475874160963004,-0.22853601694915718,0.17889830508482873
2022-01-01 17:10:00,-0.12940992374288451,-1.2989033714017804,-0.11153366333243829,-1.1192933774551637,-0.09207596404336116,-1.4523141309301533,-0.09642647170935269,-1.5191386331316628,-0.2785360169491572,0.18889830508483102
2022-01-01 18:10:00,0.015443967748276943,-1.362666438178848,0.013111034766587804,-1.196332378144955,0.05848838438641786,-1.4992977378306476,0.060893122447583325,-1.5556698771867608,-0.2785360169491572,0.20889830508483556
2022-01-01 19:10:00,-0.1084436368610295,-1.3032185737370283,-0.09396432437263318,-1.1267072307845467,-0.033346429772949125,-1.4793975615389978,-0.035289385148235965,-1.5472042492931968,-0.3075360169491571,0.2488983050848333
2022-01-01 20:10:00,0.030182385159765436,-0.9833453396017462,0.03151387591675806,-0.8044849162773251,0.09360836101287107,-1.1936497707976634,0.09464897105448938,-1.3240121590301683,-0.3995360169491571,0.31889830508482647
2022-01-01 21:10:00,0.13661400688395603,-0.812487479667378,0.11725159482384576,-0.6321989620042618,0.20873274496927122,-0.9842894992881267,0.22725751272019767,-1.1208648721613548,-0.45153601694915707,0.37889830508482875
2022-01-01 22:10:00,0.14613033873888642,-0.8125481603919384,0.12432041208030897,-0.6286774368460715,0.248798928545473,-0.9745996810383541,0.271015976237011,-1.0937430194467976,-0.4275360169491572,0.3988983050848333
2022-01-01 23:10:00,0.2106345654996755,-0.7845680543806707,0.17686701380896533,-0.6260235477468808,0.3017617355574296,-0.9446435612375663,0.3311053476118486,-1.058456514501179,-0.4495360169491571,0.4088983050848356
